latitude,longitude,previousSpeed,speed,gpsSpeed,speedLimit,accX,accY,accZ,Anticipation,drivingSkill,selfConfidence,drivingScore,drivingStyle,driverState,createdAt,braking,acceleration,cornering,,,,
0,0,1,34.02234764,34.022,31.183,40,0.005982057,10.071989,4.54068,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,9999,0.199
0,0,1,34.02234764,33.157,31.183,40,0.17407785,8.86481,3.6281173,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,9999,0.199
0,0,-100,33.15739746,33.157,30.479,-1,0.14506488,9.85484,4.9169517,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,9999,0.209
0,0,1,33.15739746,33.157,30.479,40,-0.42771706,9.741779,4.4368916,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,9999,0.209
0,0,1,33.15739746,33.157,30.479,40,-0.04336991,10.154541,5.0994043,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,9999,0.209
0,0,1,33.15739746,33.157,30.479,40,-0.8243274,9.786046,2.8094728,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,9999,0.209
0,0,1,33.15739746,33.157,30.479,40,-0.05623133,9.395119,4.6286163,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,1,9999,0.209
0,0,1,33.15739746,33.157,30.479,40,0.509073,10.010075,3.6505501,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,1,9999,0.209
0,0,1,33.15739746,33.157,30.479,40,-0.25573292,9.930513,4.275376,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,1,9999,0.209
0,0,1,33.15739746,33.157,30.479,40,0.36011982,8.995518,2.2402802,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,1,9999,0.209
0,0,1,33.15739746,36.825,30.479,40,0.5267201,10.3543415,5.5040903,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,1,9999,0.209
0,0,-100,36.82533417,36.825,34.139,-1,0.39631125,10.135697,4.9088755,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,276,0.218
0,0,1,36.82533417,36.825,34.139,40,0.66041905,9.323933,3.6143587,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,276,0.218
0,0,1,36.82533417,36.825,34.139,40,-0.53270215,9.912268,5.4966125,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,276,0.218
0,0,-100,36.82533417,36.825,33.891,-1,0.7325028,9.854541,6.4010997,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,273,0.218
0,0,1,36.82533417,36.825,33.891,40,-0.41904306,8.833703,3.6146576,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,273,0.218
0,0,1,36.82533417,36.825,33.891,40,1.1177473,9.904491,7.109076,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,273,0.218
0,0,1,36.82533417,36.825,33.891,40,-0.47228336,8.658728,3.5114672,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,273,0.218
0,0,1,36.82533417,36.825,33.891,40,0.5195416,9.038589,4.551149,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,273,0.218
0,0,-100,35.21892014,35.219,32.265,-1,0.020937199,8.912068,3.0756743,-1,-1,-1,-1,3,3,2.02402E+16,29-02-2024 11:06,2,0,0,266,0.229
0,0,1.75,35.21892014,35.219,32.265,40,-0.20309082,8.986245,4.981558,-1,-1,-1,-1,3,3,2.02402E+16,29-02-2024 11:06,2,0,0,266,0.229
0,0,2,35.21892014,35.219,32.265,40,0.085244305,9.316754,4.5188456,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,266,0.229
0,0,2,35.21892014,35.219,32.265,40,-0.18813568,9.341879,5.209175,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,266,0.229
0,0,2,35.21892014,35.219,32.265,40,0.14117654,9.080462,4.01725,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,266,0.229
0,0,2,35.21892014,35.219,32.265,40,0.55034924,9.508778,5.458328,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,266,0.229
0,0,2,35.21892014,35.219,32.265,40,-0.16151553,9.371191,4.5451665,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,266,0.229
0,0,2,35.21892014,35.219,32.265,40,0.12592229,9.229117,3.6930227,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,266,0.229
0,0,2,35.21892014,35.35,32.265,40,0.57577294,9.985847,4.5275197,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,266,0.229
0,0,-100,35.35016556,35.35,32.646,-1,0.62512493,9.850055,4.7563334,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,257,0.239
0,0,2,35.35016556,35.35,32.646,40,0.2428715,9.363115,3.9870408,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,257,0.239
0,0,2,35.35016556,35.35,32.646,40,0.07597212,10.023833,5.02403,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,257,0.239
0,0,2,35.35016556,35.35,32.646,40,0.9846465,9.857831,5.085346,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,257,0.239
0,0,2,35.35016556,35.35,32.646,40,-0.13190435,9.902996,3.9511483,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,257,0.239
0,0,2,35.35016556,35.35,32.646,40,0.29940194,10.27179,3.2934213,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,257,0.239
0,0,-100,35.35016556,35.35,32.598,-1,-0.42622152,7.432107,0.5416752,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,252,0.239
0,0,2,35.35016556,35.35,32.598,40,1.4422739,10.293624,7.9707913,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,252,0.239
0,0,2,35.35016556,37.111,32.598,40,0.32512477,9.630513,1.8287147,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,252,0.239
0,0,-100,37.1108963,37.111,34.248,-1,0.7217351,10.310373,4.4117665,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,248,0.249
0,0,2,37.1108963,37.111,34.248,40,0.55334026,9.809377,4.3172503,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,248,0.249
0,0,2,37.1108963,37.111,34.248,40,0.2742773,9.816854,3.6197424,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,248,0.249
0,0,2,37.1108963,37.111,34.248,40,0.8676973,9.9960165,3.9598224,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,248,0.249
0,0,2,37.1108963,37.111,34.248,40,0.45942193,9.999606,3.7689948,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,248,0.249
0,0,2,37.1108963,37.111,34.248,40,0.4657031,9.599107,3.3460634,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,248,0.249
0,0,2,37.1108963,37.111,34.248,40,0.23958136,9.336494,4.2442694,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,248,0.249
0,0,2,37.1108963,37.111,34.248,40,0.5132605,9.901201,4.5152564,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,248,0.249
0,0,2,37.1108963,38.843,34.248,40,0.31256247,9.471689,4.401298,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,248,0.249
0,0,-100,38.84339561,38.843,35.599,-1,0.21355942,10.3681,5.0105705,-1,-1,-1,-1,3,3,2.02402E+16,29-02-2024 11:06,2,0,0,241,0.271
0,0,2,38.84339561,38.843,35.599,40,0.6771688,11.415259,4.8068814,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,1,0,0,241,0.271
0,0,2,38.84339561,38.843,35.599,40,-0.77347994,9.340682,3.9215372,-1,-1,-1,-1,5,0,2.02402E+16,29-02-2024 11:06,1,0,0,241,0.271
0,0,2,38.84339561,38.843,35.599,40,-0.1680958,10.084551,6.7797637,-1,-1,-1,-1,5,0,2.02402E+16,29-02-2024 11:06,1,0,0,241,0.271
0,0,2,38.84339561,38.843,35.599,40,0.26799613,9.7399845,0.5024927,-1,-1,-1,-1,5,0,2.02402E+16,29-02-2024 11:06,1,0,0,241,0.271
0,0,2,38.84339561,38.843,35.599,40,0.57547385,10.034601,5.515456,-1,-1,-1,-1,5,0,2.02402E+16,29-02-2024 11:06,1,0,0,241,0.271
0,0,2,38.84339561,38.843,35.599,40,-0.15463616,9.380762,3.972983,-1,-1,-1,-1,5,0,2.02402E+16,29-02-2024 11:06,1,0,0,241,0.271
0,0,2,38.84339561,43.223,35.599,40,1.4994025,10.097114,4.1985064,-1,-1,-1,-1,5,0,2.02402E+16,29-02-2024 11:06,1,0,0,241,0.271
0,0,-100,43.22275887,43.223,40.067,40,0.44805604,9.890733,3.1537402,-1,-1,-1,-1,4,3,2.02402E+16,29-02-2024 11:06,2,0,0,227,0.271
0,0,2,43.22275887,43.223,40.067,40,0.012562319,10.091431,4.898706,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,227,0.271
0,0,2,43.22275887,43.223,40.067,40,-0.05174479,9.556635,2.3087747,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,227,0.271
0,0,2,43.22275887,43.223,40.067,40,0.2742773,9.682557,4.199404,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,227,0.271
0,0,2,43.22275887,43.223,40.067,40,0.4022933,9.82822,3.9777687,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,227,0.271
0,0,2,43.22275887,43.223,40.067,40,-0.33260235,10.164112,4.6704907,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,227,0.271
0,0,2,43.22275887,43.223,40.067,40,0.04426722,9.7043915,3.8198423,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,227,0.271
0,0,2,43.22275887,43.223,40.067,40,0.3580261,10.227522,5.734699,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,227,0.271
0,0,2,43.22275887,43.223,40.067,40,-0.6200402,9.277871,4.226622,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,227,0.271
0,0,-100,45.97433624,45.974,42.713,-1,0.3786642,9.690633,6.5479593,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,213,0.283
0,0,2,45.97433624,45.974,42.713,40,0.030209387,9.568299,3.4196427,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,213,0.283
0,0,2,45.97433624,45.974,42.713,40,0.5069793,9.492926,4.644469,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,213,0.283
0,0,2,45.97433624,45.974,42.713,40,0.34307095,8.811271,3.2557342,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,213,0.283
0,0,2,45.97433624,45.974,42.713,40,1.1279168,9.380762,3.3822548,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,1,0,0,213,0.283
0,0,2,45.97433624,45.974,42.713,40,0.7618149,8.592028,4.339683,-1,-1,-1,-1,4,0,2.02402E+16,29-02-2024 11:06,0,0,0,213,0.283
0,0,2,45.97433624,45.974,42.713,40,-0.006281159,9.098409,4.3064823,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,0,0,213,0.283
0,0,2,45.97433624,45.26,42.713,40,1.402194,9.750752,6.6556363,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,0,0,213,0.283
0,0,-100,45.2597065,45.26,43.414,-1,-0.45912284,9.826426,1.3127624,-1,-1,-1,-1,3,3,2.02402E+16,29-02-2024 11:06,0,2,0,202,0.296
0,0,2,45.2597065,45.26,43.414,40,0.16510476,9.345169,1.5089738,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,202,0.296
0,0,2,45.2597065,45.26,43.414,40,0.5910272,9.905987,5.1816573,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,202,0.296
0,0,-100,45.2597065,45.26,44.296,-1,-0.06969096,9.518648,3.6514473,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,195,0.31
0,0,2,45.2597065,45.26,44.296,40,0.34396824,10.154242,4.7859445,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,195,0.31
0,0,2,45.2597065,45.26,44.296,40,-0.026919255,9.887443,3.2656047,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,195,0.31
0,0,2,45.2597065,45.26,44.296,40,1.1276177,10.117453,3.3661032,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,195,0.31
0,0,-100,47.72079163,47.721,48.756,-1,0.689432,10.222438,4.5412784,-1,-1,-1,-1,3,3,2.02402E+16,29-02-2024 11:06,0,2,0,191,0.31
0,0,2,47.72079163,47.721,48.756,40,0.18693927,9.331709,3.7468612,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,191,0.31
0,0,2,47.72079163,47.721,48.756,40,0.9846465,10.222736,3.4459636,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,191,0.31
0,0,2,47.72079163,47.721,48.756,40,0.17437695,8.037491,2.842075,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,191,0.31
0,0,2,47.72079163,47.721,48.756,40,1.11685,10.529017,7.885846,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,191,0.31
0,0,2,47.72079163,47.721,48.756,40,0.17617157,9.252447,3.01376,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,191,0.31
0,0,2,47.72079163,47.721,48.756,40,0.21924238,9.320942,3.6661034,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,191,0.31
0,0,2,47.72079163,47.721,48.756,40,0.31256247,9.522537,6.2587266,-1,-1,-1,-1,3,0,2.02402E+16,29-02-2024 11:06,0,1,0,191,0.31
0,0,2,47.72079163,50.732,48.756,40,0.37686956,8.671589,3.2303107,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,191,0.31
0,0,-100,50.73153305,50.732,53.894,-1,0.089132644,9.363414,4.4688954,-1,-1,-1,-1,3,3,2.02402E+16,29-02-2024 11:06,0,2,0,177,0.323
0,0,2,50.73153305,50.732,53.894,40,0.08823533,9.247362,5.029713,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,177,0.323
0,0,2,50.73153305,50.732,53.894,40,0.12083755,8.736196,5.845666,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,177,0.323
0,0,2,50.73153305,50.732,53.894,40,0.5237291,8.730513,4.994419,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,177,0.323
0,0,2,50.73153305,50.732,53.894,40,0.29042885,9.208778,5.866304,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,177,0.323
0,0,2,50.73153305,50.732,53.894,40,0.18305093,9.235996,3.6547375,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,177,0.323
0,0,2,50.73153305,50.732,53.894,40,0.31256247,9.607781,6.3771715,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,177,0.323
0,0,-100,50.73153305,50.732,53.812,40,0.32243285,9.78515,5.659923,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,165,0.323
0,0,2,50.73153305,48.575,53.812,40,0.27517462,9.49472,6.1528444,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,165,0.323
0,0,-100,48.57482414,48.575,51.423,-1,0.0637089,9.535996,6.1438713,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,163,0.337
0,0,2,48.57482414,48.575,51.423,40,0.04426722,8.99163,5.2160544,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,163,0.337
0,0,2,48.57482414,48.575,51.423,40,0.16779669,9.299107,4.944469,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,163,0.337
0,0,2,48.57482414,48.575,51.423,40,0.33439696,9.455837,4.7691946,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,163,0.337
0,0,2,48.57482414,48.575,51.423,40,0.3930211,9.224032,4.6375895,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,163,0.337
0,0,2,48.57482414,48.575,51.423,40,0.5102694,9.593125,5.921638,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,163,0.337
0,0,2,48.57482414,48.575,51.423,40,-0.003888337,8.799905,4.7362933,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,163,0.337
0,0,2,48.57482414,48.575,51.423,40,0.90508515,8.799007,3.6113675,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,163,0.337
0,0,2,48.57482414,46.088,51.423,40,1.0076774,9.376275,5.456832,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,163,0.337
0,0,-100,46.08812714,46.088,48.51,-1,0.28295127,9.382557,5.419743,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,146,0.364
0,0,2,46.08812714,46.088,48.51,40,0.62751776,8.865408,4.2000017,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,146,0.364
0,0,2,46.08812714,46.088,48.51,40,0.91346,9.329915,4.613063,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,146,0.364
0,0,2,46.08812714,46.088,48.51,40,0.31256247,9.139087,4.7709894,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,146,0.364
0,0,2,46.08812714,46.088,48.51,40,1.1255239,9.209974,4.0471606,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,146,0.364
0,0,2,46.08812714,46.088,48.51,40,0.049052864,9.327223,5.214858,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,146,0.364
0,0,2,46.08812714,46.088,48.51,40,1.1509477,9.171689,4.469793,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,146,0.364
0,0,2,46.08812714,46.088,48.51,40,0.9762716,9.36162,4.276871,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,146,0.364
0,0,2,46.08812714,47.288,48.51,40,0.8243274,9.872188,5.731109,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,146,0.364
0,0,-100,47.28792,47.288,49.649,-1,1.2969099,9.218947,4.9974103,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,132,0.377
0,0,2,47.28792,47.288,49.649,40,1.3453646,9.572187,5.047061,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,132,0.377
0,0,2,47.28792,47.288,49.649,40,0.6726823,9.791131,5.4290156,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,132,0.377
0,0,2,47.28792,47.288,49.649,40,0.77377903,9.061918,4.317549,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,132,0.377
0,0,2,47.28792,47.288,49.649,40,0.8539386,8.802896,4.5481577,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,132,0.377
0,0,2,47.28792,47.288,49.649,40,1.0097711,9.471689,4.508975,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,132,0.377
0,0,2,47.28792,47.288,49.649,40,0.5880362,8.702396,4.5035915,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,132,0.377
0,0,2,47.28792,47.288,49.649,40,1.1805589,9.441779,4.898706,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,132,0.377
0,0,-100,46.90039101,46.9,49.547,-1,0.8919246,8.758329,3.9972103,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,119,0.377
0,0,2,46.90039101,46.9,49.547,40,0.8150552,9.474082,5.252246,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,119,0.377
0,0,2,46.90039101,46.9,49.547,40,0.485743,9.687043,5.0129633,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,119,0.377
0,0,2,46.90039101,46.9,49.547,40,-0.22701904,9.04786,4.107878,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,119,0.377
0,0,2,46.90039101,46.9,49.547,40,1.1201401,9.739387,4.0902314,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,119,0.377
0,0,2,46.90039101,46.9,49.547,40,-0.5021936,9.981958,4.1383867,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,119,0.377
0,0,2,46.90039101,46.9,49.547,40,0.18424734,9.012567,3.6113675,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,119,0.377
0,0,2,46.90039101,46.9,49.547,40,0.5844469,9.335299,3.6517465,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,119,0.377
0,0,2,46.90039101,41.615,49.547,40,0.3574279,9.564711,4.4392843,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,119,0.377
0,0,-100,41.6151123,41.615,44.341,-1,0.7109674,9.70828,4.2248273,-1,-1,-1,-1,4,1,2.02402E+16,29-02-2024 11:06,0,1,0,104,0.39
0,0,2,41.6151123,41.615,44.341,40,0.75553375,9.867402,4.7674,-1,-1,-1,-1,4,1,2.02402E+16,29-02-2024 11:06,0,1,0,104,0.39
0,0,2,41.6151123,41.615,44.341,40,-0.3499503,9.788439,4.531109,-1,-1,-1,-1,4,1,2.02402E+16,29-02-2024 11:06,0,1,0,104,0.39
0,0,-100,41.6151123,41.615,44.502,-1,-0.25782663,9.440582,3.5826538,-1,-1,-1,-1,4,1,2.02402E+16,29-02-2024 11:06,0,1,0,100,0.402
0,0,2,41.6151123,41.615,44.502,40,0.43579283,9.180363,3.1199417,-1,-1,-1,-1,4,1,2.02402E+16,29-02-2024 11:06,0,1,0,100,0.402
0,0,2,41.6151123,41.615,44.502,40,0.85902333,9.809077,4.06391,-1,-1,-1,-1,4,1,2.02402E+16,29-02-2024 11:06,0,1,0,100,0.402
0,0,2,41.6151123,41.615,44.502,40,0.5805586,10.01845,4.0348973,-1,-1,-1,-1,4,1,2.02402E+16,29-02-2024 11:06,0,1,0,100,0.402
0,0,2,41.6151123,46.105,44.502,40,0.24496523,9.899706,6.3134627,-1,-1,-1,-1,4,1,2.02402E+16,29-02-2024 11:06,0,1,0,100,0.402
0,0,-100,46.10477829,46.105,49.167,-1,-0.37836507,9.553943,4.1928234,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,90,0.402
0,0,2,46.10477829,46.105,49.167,40,0.317049,9.602098,4.946563,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,90,0.402
0,0,2,46.10477829,46.105,49.167,40,0.20967108,9.037093,4.2801614,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,90,0.402
0,0,2,46.10477829,46.105,49.167,40,0.20428723,8.4679,4.459025,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,90,0.402
0,0,2,46.10477829,46.105,49.167,40,0.34666017,9.059227,6.352047,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,90,0.402
0,0,2,46.10477829,46.105,49.167,40,-0.14327025,8.763413,6.7226353,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,90,0.402
0,0,2,46.10477829,47.039,49.167,40,0.36759737,8.707183,5.608178,-1,-1,-1,-1,3,1,2.02402E+16,29-02-2024 11:06,0,1,0,90,0.402
0,0,-100,47.03938522,47.039,50.137,-1,0.029312078,9.452547,4.4805603,-1,-1,-1,-1,2,3,2.02402E+16,29-02-2024 11:06,0,2,0,378,0.416
0,0,2,47.03938522,47.039,50.137,40,0.16630118,9.553943,4.919045,-1,-1,-1,-1,2,3,2.02402E+16,29-02-2024 11:06,0,2,0,378,0.416
0,0,2,47.03938522,47.039,50.137,40,-0.14446667,9.043972,3.906582,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,378,0.416
0,0,2,47.03938522,47.039,50.137,40,1.288535,8.011768,5.6129637,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,378,0.416
0,0,2,47.03938522,47.039,50.137,40,0.31286156,9.367003,5.345267,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,378,0.416
0,0,2,47.03938522,47.039,50.137,40,0.634098,9.809077,5.6793647,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,378,0.416
0,0,2,47.03938522,47.039,50.137,40,0.9592228,9.292228,5.032106,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,378,0.416
0,0,2.5,47.03938522,47.039,50.137,40,0.34157544,8.69791,2.536392,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,378,0.416
0,0,-100,47.03938522,47.039,49.83,-1,0.2883351,8.889635,3.3601213,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,371,0.428
0,0,-100,40.16687393,40.167,42.732,-1,0.66759753,9.356833,5.6497536,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,70,0.428
0,0,2,40.16687393,40.167,42.732,40,-0.02961118,9.7681,3.5635111,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,70,0.428
0,0,2,40.16687393,40.167,42.732,40,-0.3164508,9.501599,4.5014977,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,70,0.428
0,0,2,40.16687393,40.167,42.732,40,0.16121642,8.9521475,4.4841495,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,70,0.428
0,0,2,40.16687393,40.167,42.732,40,0.6583253,9.586545,5.163113,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,70,0.428
0,0,2,40.16687393,40.167,42.732,40,-0.6236294,8.9566345,5.5573306,-1,-1,-1,-1,2,1,2.02402E+16,29-02-2024 11:06,0,1,0,70,0.428
